# Selection : patch(inlet)
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.248823      	-2.859870e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.24902       	-3.237241e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.249216      	-3.413638e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.249412      	-3.953779e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.249608      	-4.174489e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.249804      	-4.776494e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25          	-4.986331e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.250204      	-5.365330e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.250408      	-5.418952e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.250612      	-5.435495e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.250816      	-5.418618e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25102       	-5.208062e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.251224      	-5.345491e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.251429      	-5.032494e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.251633      	-5.080429e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.251837      	-4.784384e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.252046      	-4.863741e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.252255      	-4.453594e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.252465      	-4.506354e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.252668      	-4.119481e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.252872      	-4.061883e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.253076      	-3.823070e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.253279      	-3.650097e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.253483      	-3.701661e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.253687      	-3.583394e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25389       	-3.698697e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.254094      	-3.502123e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.254298      	-3.692068e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.254501      	-3.707694e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.254705      	-3.606322e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.254909      	-3.628864e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.255112      	-3.365075e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.255316      	-3.366526e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25552       	-3.165119e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.255723      	-3.065180e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.255927      	-2.907177e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.256131      	-2.801172e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.256334      	-2.600078e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.256538      	-2.672232e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.256741      	-2.346685e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.256945      	-2.469573e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.257149      	-1.955624e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.257352      	-1.912933e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.257556      	-1.679334e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.25776       	-1.590961e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.257963      	-1.346944e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.258167      	-1.439610e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.258371      	-1.132547e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.258574      	-1.253552e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.258778      	-1.097501e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.258982      	-1.089872e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.259185      	-1.005361e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.259389      	-1.081440e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.259593      	-1.245120e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.259796      	-1.136020e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26          	-1.561142e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.260204      	-1.551618e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.260408      	-1.983197e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.260612      	-2.217412e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.260816      	-2.714174e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26102       	-2.970148e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.261224      	-3.597976e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.261429      	-4.118602e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.261633      	-4.620644e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.261837      	-5.338168e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.262041      	-6.177436e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26224       	-6.715600e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.262434      	-7.748776e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.262623      	-8.269325e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.262812      	-9.277570e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.262996      	-9.735837e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.263176      	-1.073264e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.263351      	-1.098491e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.263521      	-1.183579e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.263688      	-1.191620e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.263849      	-1.225189e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.264011      	-1.264468e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.264169      	-1.231270e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.264326      	-1.247309e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.264484      	-1.220745e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.264637      	-1.180643e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.264791      	-1.154201e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.264939      	-1.117792e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.265088      	-1.057624e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.265237      	-1.027696e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.265386      	-9.647633e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.265535      	-9.116900e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.265679      	-8.758995e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.265823      	-8.443708e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.265967      	-7.676454e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.266111      	-7.626803e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.266255      	-6.881225e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.266399      	-6.538195e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.266543      	-5.831229e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.266687      	-5.669356e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.266838      	-4.895299e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.266988      	-4.629534e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.267139      	-3.992600e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.267289      	-3.356598e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.26744       	-2.711340e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.267591      	-2.099264e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.267741      	-1.374882e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.267892      	-7.220339e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.268042      	-1.993778e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.268193      	8.502770e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.268344      	1.792274e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.268494      	2.616893e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.268645      	3.471532e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.268795      	4.418037e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.268946      	5.065672e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.269096      	6.241818e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.269247      	7.032383e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.269398      	8.087538e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.269548      	9.133699e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.269699      	9.784377e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.269849      	1.060492e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27          	1.120375e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.270172      	1.182212e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.270348      	1.272640e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.270523      	1.307246e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.270699      	1.385229e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.270874      	1.392467e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.271053      	1.431735e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.271232      	1.393986e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.271411      	1.407754e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27159       	1.359902e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.271773      	1.359261e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.271956      	1.285956e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.272139      	1.207964e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.272321      	1.120524e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.272504      	1.053883e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.272692      	9.362786e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.272879      	8.557115e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.273066      	7.264214e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.273254      	6.209391e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.273441      	4.872519e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.273629      	3.681115e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.273816      	2.297163e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.274003      	1.004716e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.274191      	-3.795321e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.274378      	-1.585177e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.274566      	-2.928226e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.274753      	-4.045475e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.274947      	-5.373098e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.275142      	-6.390163e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.275336      	-7.403069e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27553       	-8.185678e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.275725      	-8.801118e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.275919      	-9.373946e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.276113      	-9.697210e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.276308      	-9.797644e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.276502      	-9.931751e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.276696      	-9.971377e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.276891      	-9.978258e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.277085      	-9.933332e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.277279      	-1.009231e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.277474      	-1.012571e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.277668      	-1.026163e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.277862      	-1.020346e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.278057      	-1.035688e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.278251      	-1.009158e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.278445      	-1.001677e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.27864       	-9.675514e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.278834      	-9.431930e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.279028      	-8.989737e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.279223      	-8.800848e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.279417      	-8.464321e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.279611      	-8.481863e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.279806      	-8.339845e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28          	-8.506149e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2802        	-8.606676e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2804        	-8.641725e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2806        	-8.651045e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2808        	-8.594393e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.281         	-8.510159e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2812        	-8.256911e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.281396      	-8.029089e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.281591      	-7.952989e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.281787      	-7.796702e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.281982      	-7.789217e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.282178      	-7.927077e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.282373      	-8.046987e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.282569      	-8.111854e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28277       	-8.200069e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.282971      	-8.089641e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.283171      	-7.923487e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.283372      	-7.638179e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.283573      	-7.394510e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.283768      	-7.055871e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.283963      	-6.786830e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.284157      	-6.604987e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.284352      	-6.510553e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.284547      	-6.519000e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.284742      	-6.441422e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.284936      	-6.328615e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.285131      	-6.079574e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.285326      	-5.824167e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.285521      	-5.513427e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.285715      	-5.146504e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.285919      	-4.730971e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.286123      	-4.392623e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.286327      	-3.741549e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.286532      	-3.491496e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.286736      	-3.006511e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28694       	-2.868601e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.287131      	-2.315720e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.287322      	-2.308703e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.287513      	-1.646973e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.287705      	-1.430915e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.287896      	-8.009396e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.288087      	-3.245007e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.288279      	-8.180828e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.28847       	4.273537e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.288661      	5.219577e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.288852      	9.264971e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.289044      	8.426952e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.289235      	1.142591e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.289426      	9.347385e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.289617      	7.912217e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.289809      	9.358345e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29          	8.868443e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.290204      	9.219153e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.290408      	8.440947e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.290612      	8.516163e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.290816      	6.776353e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29102       	4.626945e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.291224      	2.344153e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.291429      	5.493588e-03	(1.000000e+01 0.000000e+00 0.000000e+00)
0.291638      	-2.122051e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.291847      	-6.776801e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.292056      	-6.502959e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.292265      	-9.309476e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.292468      	-9.906461e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.292672      	-1.311202e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.292875      	-1.422834e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.293079      	-1.597407e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.293283      	-1.870397e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.293486      	-2.029693e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29369       	-2.322993e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.293893      	-2.308973e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.294097      	-2.483878e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2943        	-2.497201e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.294504      	-2.497102e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.294708      	-2.399645e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.294911      	-2.271325e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.295115      	-2.124361e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.295318      	-2.097000e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.295522      	-1.996011e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.295725      	-2.024327e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.295929      	-1.965651e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.296132      	-1.985403e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.296336      	-1.956514e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29654       	-1.974126e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.296743      	-1.834373e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.296947      	-1.788258e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.29715       	-1.824801e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.297354      	-1.806015e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.297557      	-1.804148e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.297761      	-1.968269e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.297964      	-1.936647e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.298168      	-2.201651e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.298372      	-2.216900e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.298575      	-2.535940e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.298779      	-2.640550e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.298982      	-3.152477e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.299186      	-3.289808e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.299389      	-3.944089e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.299593      	-4.238251e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.299796      	-5.146013e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.3           	-5.299527e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
